form	sentence_1	sentence_2	label
krykke	Værket er tænkt som en krykke for kollegerne på kommunebibliotekerne når de modtager forespørgsler om genren	I dag går han, ganske vist en smule hæmmet af de resterende lammelser i benene, men han går! Og han går uden krykker!	0
krystal	En solstråle spillede i den store ravkugle, der klar som krystal blinkede dem i møde	Tirsdag er der udflugt til en krystalfabrik, hvor glaspusterne fremtryller den tjekkiske krystal	0
krystalglas	Antirefleksglas i hærdet, farvet krystalglas gør Persol-brillen til nummer et på havet, pris 895 kr	Sean insisterede på, at alt smagte bedre af krystalglas, om det så var vand eller hvidtøl	0
krystalkugle	Nu mangler hun bare en krystalkugle og en sort kat -- så vil hun nedsætte sig som spåkone!	Det bliver ikke en fredeligere verden, tværtimod ser jeg i min krystalkugle tegn på, at der kommer en række nye krige til	0
kræ	Ude i gangen foran døren til havestuen står en killing og mjaver. Et kulsort, lille kræ	hun har nok villet demonstrere sin kvindelighed ved at forføre det unge kræ	0
kræmmer	For nogle år siden lukkede vi kræmmere ind til havnefesten og det blev en succes. Både økonomisk og publikumsmæssigt	I den nyere historie har vi som en flok pragmatiske kræmmere siddet på sidelinien, når de store konflikter i verden skulle løses	0
kræmmerhus	Ved at lade løget stå under kræmmerhus i kølige omgivelser, opnår man en tilsvarende virkning som hos gartnerne	Som dessert serverer fru Brasen sandkageskiver med en klat syltetøj til spisestuens jævne pensionærer .. kræmmerhuse med flødeskum til de finere	0
krænge	han krængede vindjakken af	jeg rejser mig, sparker skoene af og krænger mig ud af dragten	1
kræve 'ind	Arbejdsgiverne beskyldte lønmodtagerne for at kræve uhæmmet ind uden at ville give noget igen	det er jo noget sludder at påstå, at skatterne vil falde. Man kræver dem bare ind på andre områder	0
krølle	Hendes kinder blussede og håret krøllede af sved foran ørerne	Tøj der ikke krøller og som kan kombineres på mange måder er ideelt til den rejsende	1
krølle	Hun havde .. krøllet pandehåret ved at rulle det op på wc-papir, mens det var vådt	de viltre blonde krøller faldt ned i hans pande på en meget charmerende måde	0
krønike	det er sagen at fortælle krøniker om, hvordan han fik ideerne til sine melodier!	Æthelweard fortæller i en krønike fra slutningen af 900-tallet om Hedeby:  ... kaldes på sachsisk Slesvic, hos danerne derimod Haithaby.	0
kugle	jeg så, at du sad ude på græsplænen og spillede kugler med naboens dreng	kuglen er den rumgeometriske form, som har den mindste overflade i forhold til indhold	0
kukke	Et sted i tågen begyndte en gøg at kukke. Esben for sammen. Det lød så påtrængende nært	der er fred indtil klokken 10, hvor kukuret kukker. Ulla vågner helt forvirret	0
kul	Hesteskoene lyste hvidt inde i kullene og smeden snuppede den første med en lang tang	Elektriciteten kommer fra store el-værker, der afbrænder kul, olie eller gas	0
kuld	det første kuld af eksportteknikere forlader om kort tid skolen efter fire års uddannelse	Muldvarpen får mellem 2 og 6 unger i et kuld .. En gang imellem kan en muldvarpe-hun nå at få to kuld på en sommer	0
kulde	Vejret har været meget dårligt, op til 40 graders kulde og snestorm	jeg følte en lille kulde, da hun gik med det samme uden at have hilst	0
kuldegysning	Malene fik en kuldegysning, så gåsehuden prikkede frem på de bare underarme	jeg elsker, jeg får kuldegysninger når jeg hører sådan et orkester, der skal sidde og spille et eller andet	0
kule	han havde en sær mani med at smide modstandere i kuler med giftslanger for at se hvordan de reagerede	Stines far har taget roer op og lagt dem i kule	0
kuli	Medarbejderne vil ikke længere være kulier	Kinesiske kulier tog sig af det grove	0
kulisse	kulisse efter kulisse er bygget op og ofte kun til engangsbrug -- Frederiksbergvillaer, teater, gadestemning ved vintertid med hestevogn i snevejr	Ude i kulissen står skuespillerinden Bente Puggaard-Müller og siger alle dukkens uartige replikker	0
kulsort	Turisterne havde alle hudfarver, fra kulsort til kridhvidt, og jeg så en enkelt med turban på	Der blev kulsort udenfor, da toget kørte ind i en tunnel	0
kultur	Næsten alle kulturer har en myte om verdens skabelse	Man kan sige, at en arbejdsplads har sin særlige kultur -- bestemte traditioner, ritualer, ceremonier, rutiner samt myter	1
kulturel	Han er en ungkarl i starten af halvtredserne, meget kulturel og kan godt lide at rejse	Man behøver ikke at frygte, at Danmark og danskerne vil miste noget af det kulturelle særpræg i det ny Europa	0
kulør	Si saucen og giv den et kort opkog med en dråbe kulør, hvis den er for bleg	hæld ½ liter vand i bradepanden, når anden har fået pæn kulør	0
kulør	efter vinterferien, hvor man gerne vil beholde kuløren, er der god hjælp at hente i selvbruneren til ansigtet	Han talte varmt, fik kulør i kinderne, virkede nyforelsket	1
kundgørelse	Han forelagde den nye minister en kundgørelse -- det er forsvarets cirkulærer -- til underskrift	Kongen befaler lovens kundgørelse og drager omsorg for dens fuldbyrdelse	0
kunne	Et af de hurtigste dyr på prærien er gaffelbukken. Den kan løbe med 90 km i timen	jeg kunne lugte, at hun havde drukket en øl	1
kunne	jeg er faktisk på vej hjem nu. Du kan da godt følge med	Så kan du godt komme ind, farmor!	1
kunst	Han gjorde meget ud af at fortælle om de forskellige stilarter inden for arkitekturen og kunsten	Udstillingen i Det Danske Hus omfatter også en samling afrikansk kunst i dansk privateje	0
kunstart	vi skal have et nyt statsteater som rummer alle de tre kunstarter, skuespil, ballet og opera	Intrigen er en kunstart, som man udviklede til det fuldendte allerede i renæssancen	0
kunstgreb	Alle typer skøjteløbere er med foran Musikhuset lige fra begynderne til eksperterne, som laver piruetter og andre kunstgreb	Venstre ville have efterlønnen fjernet, men ved diverse kunstgreb lykkedes det regeringen at få efterlønnen bevaret	0
kunstner	Waldner er blevet kaldt verdens største boldartist. En kunstner på sit felt. Bordtennissportens svar på både Maradona og Mozart	Maleriet alene gør det ikke. Grafik, skulptur, keramik og foto tages også i brug, når kunstneren Peter Brandes skal have afløb for sin skabertrang	0
kunstværk	Kunst har den egenskab, at den som oplever kunstværket er alene og dog sammen med kunstneren, om end på et fiktivt plan	Chaiselongen i hjørnet er et kunstværk i sig selv	0
kupon	Klip disse kuponer ud, aflever dem ved indgangen og få en motorsportsoplevelse til lavpris	Det kunne da ikke passe, at den kupon, hun ved en indskydelse havde udfyldt, indeholdt en række med 13 rigtige	0
kuppel	Intensiteten breder sig i det store, smukke cirkusrum, og den sidder og sitrer helt oppe under kuplen	Enhver i byen vidste, at Audesen var blevet skør i kuplen	0
kur	hårdt arbejde er en god kur	Ejerboligmarkedet har været igennem en barsk økonomisk kur de senere år	1
kurator	En kurator har bl.a. til opgave at holde øje med, hvordan det går de børn, der er anbragt i pleje udenfor deres eget hjem	En kurator vælger meget bevidst de kunstnere, hvis arbejder han eller hun ønsker at kombinere eller modstille inden for rammerne af en udstilling	0
kurs	Ejendomsmæglerforeningen indfører restriktiv kurs mod medlemmer, der bryder reglerne om god forretningsskik	Han fik plads på en finsk sejlbåd med kurs mod Amerika	0
kursusvirksomhed	I 1976 helligede han sig sammen med sin kone oprettelsen af kursusvirksomheden, Kosmos Center	Vi har kørt en omfattende kursusvirksomhed på skolen med mange forskellige emner	0
kurv	jeg tager en rask beslutning og kører hen i Fakta. Der kommer mælk og leverpostej og en pakke pølser i kurven og så hen i køen	For hunden er det nu tid for en lur og det varer da heller ikke længe før der lyder en højlydt snorken fra dens kurv	1
kurv	Trods Mettes ringe højde spiller hun basketball, og det er os en gåde, hvordan hun får bolden i kurven!	Kranen havde ført arbejdsholdet op til vindmøllens top i en kurv	0
kurv	Hvid Okseøjes blomst er i virkeligheden en hel blomsterstand af den slags, man kalder en kurv	Når kurven efter bagningen er hård og tør, kan den lakeres. Bind en rød sløjfe om hanken	0
kurv	Svampe indsamles bedst i en kurv	Pølsemadder, kager og frugt dukker op fra de medbragte kurve	1
kurvand	Han betaler for de tre kurvand og de to is	Karin siger, at hun ikke kan lide postevand, så hun drikker kun kurvand fra flaske	0
kurve	Skal vi finde tangenten til kurven i punktet P, tegner vi først en ret linie ved siden af kurven	Tegner man en kurve over mængden af storke, der kommer til Danmark hvert år, og en anden kurve over antallet af børnefødsler, så vil det vise sig, at der er en meget høj grad af sammenfald	0
kuvøse	Kunstfonden fastholder de unge forfattere i en kuvøse	vi sad konstant ved hendes kuvøse og skiftedes til at tude og græde og grine	0
kvabso	Han fortalte mig, at jeg var en fræk kvabso, hvortil jeg naturligvis måtte bede ham overveje, hvem det var, der var fræk	Med øvede hænder skar han kvabsoen op og tog forsigtigt de tusindvis af æg ud, indpakket i deres sarte hinde	0
kvadrat	I en retvinklet trekant er summen af kateternes (a og b) kvadrat lig hypotenusens (c) kvadrat	De yndefulde snefnug klippes af hvidt kopipapir. Klip et kvadrat på 10x10 cm og fold det tre gange	0
kvalitet	kunderne strømmede til for at købe seks flasker vin af kvalitet til under 200 kr.	Hvert år købte hun hele ruller med lærred af to forskellige kvaliteter. Den ene grov, den anden fin og blank og kridhvid	0
kvantespring	Atomet udsender og optager energi under såkaldte kvantespring	Pludselig kunne folk læse og skrive. Dette kulturelle kvantespring betragtes med rette som en af menneskehedens største bedrifter, på linje med brug af ild	0
kvart	Han havde vendt sin stol en kvart omgang, så hans store mave kom fri af bordpladen	Klokken var kvart i seks om morgenen, da Bucks slog øjnene op	0
kvarter	bussen til lufthavnen går en gang hvert kvarter	han skal hjemmefra tre kvarter før han skal møde	1
kvartet	en kvartet af højtstående embedsmænd i Justitsministeriet har afgivet forklaring i undersøgelsesretten	Bartoks fjerde kvartet fortjener om nogen at bære karakteriseringen genial	0
kvartårlig	Natmandsballet var den kvartårlige tømning af de store latrinkuler under byens retirader, i forbindelse med hvilken natmændene blev beværtet	HNG kan kræve, at der som sikkerhed for de fremtidige leverancer, indbetales et depositum, svarende til et kvartårligt forbrug	0
kvase	Nede i Svendborg var der også en hel flåde af kvaser, men de sejlede kun om vinteren	Hun kvaser en kakerlak med et brændestykke	0
kvast	Server laksen på let ristet surbrød, med en kvast dild og et lille stænk citron -- det findes ikke bedre	Rynk toppen af huen sammen på vrangen. Vend huen og sæt en lille kvast i af uldgarn	0
kvikhed	hun var køn, udstyret med en langsom sensualitet, der af og til slog over i blændende kvikhed	Han hævede ikke øjnene fra papiret men fyrede, højtlæsende, den ene kvikhed af efter den anden	0
kvindeskikkelse	Jeg fik et chok og for sammen, da en kraftig kvindeskikkelse uventet dukkede frem fra Kirkestræde tyve meter foran mig	Det er ikke muligt inden for denne bogs rammer at karakterisere alle de kvindeskikkelser, som Holberg har skildret i sine historiske værker	1
kvindeverden	Denne skildring af livet på Rigshospitalets fødegang giver et fremragende indblik i en helt unik kvindeverden	I det sidste år tror jeg ikke, jeg har haft plads til mænd, jeg havde lyst til at leve i en kvindeverden	0
kvist	oppe på kvisten .. var varmen ulidelig, når solen bagte på taget, så tapetet slog revner i den lille loftslejlighed med de skrå vægge	alle nålene på grantræets små kviste glimtede i solen	0
kvittere	Man kan sagtens kvittere 5-6 liter urin pr. døgn	Værsgo at kvittere her, sagde hun og rakte manden kuglepennen	0
kvittering	Sørg for at få en særskilt kvittering på dit depositum. Det er nemlig penge, du skal have tilbage, når du flytter	Den skriftlige advarsel sendes anbefalet eller udleveres til eleven mod kvittering	0
kvote	De fleste af hovedbestyrelsens medlemmer mener, at de .. har opbrugt deres kvote af politisk tålmodighed	man bør indføre et mere fleksibelt fiskeri, så man for eksempel kan undgå, at en kvote fiskes op på grund af vejret i årets sidste måneder	0
kvæde	De gammeldags frugtbrød af kvæder, pærer eller æbler er også værd at huske på	Julen sig nærmer med fest og glæde / Julens sange vi snart skal kvæde	0
kvæk	Hvert eneste kvæk vi siger, bliver tjekket af enhver journalist	Et kvæk fra en frø hørtes nu og da, ja, endog en vibe skreg pludselig	0
kvække	Er De okay? -- Helt okay, kvækkede han og smilede tappert	havnen var nu en sivfyldt mose, hvor frøer kvækkede	0
kvæle	jeg var ved at blive kvalt af den kvalmende lugt af pigetøj og vaskepulver	jeg havde kvalt tre guldøl, så jeg var lidt halvfuld	0
kvæle	Med en stump ledning kvalte en 31-årig kvinde i går sin fars kæreste	Børn kan blive kvalt, hvis de får hovedet i klemme mellem tremmerne i deres seng	1
